NAME,TEAM,POS,AGE,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Ray Allen*, MIA, SG,38,73, 9, 26.5,3.3,7.4, .442, 1.6,4.2,.375, 1.7, 3.2,.530,.549, 1.4,1.6,.905, 0.3,2.5,2.8,2.0, 0.7, 0.1,1.2,1.6, 9.6
Tony Allen, MEM, SG,32,55, 28, 23.2,3.7,7.5, .494, 0.2,0.9,.234, 3.5, 6.7,.527,.507, 1.4,2.2,.628, 1.4,2.3,3.8,1.7, 1.6, 0.3,1.6,2.2, 9.0
Al-Farouq Aminu, NOP, SF,23,80, 65, 25.6,2.9,6.2, .474, 0.2,0.6,.271, 2.8, 5.6,.496,.487, 1.1,1.7,.664, 1.6,4.6,6.2,1.4, 1.0, 0.5,1.1,1.8, 7.2
Lou Amundson, TOT, PF,31,19, 0, 9.7,0.8,1.7, .500, 0.0,0.0,, 0.8, 1.7,.500,.500, 0.3,1.3,.250, 1.5,1.4,2.9,0.3, 0.5, 0.6,0.7,2.6, 2.0
Lou Amundson, NOP, PF,31,18, 0, 10.2,0.9,1.8, .500, 0.0,0.0,, 0.9, 1.8,.500,.500, 0.3,1.3,.250, 1.6,1.5,3.1,0.3, 0.5, 0.6,0.8,2.7, 2.1
Lou Amundson, CHI, PF,31,1, 0, 1.0,0.0,0.0, , 0.0,0.0,, 0.0, 0.0,,, 0.0,0.0,, 0.0,0.0,0.0,0.0, 0.0, 0.0,0.0,0.0, 0.0
Chris Andersen, MIA, C,35,72, 0, 19.4,2.5,3.8, .644, 0.0,0.2,.250, 2.4, 3.7,.662,.649, 1.7,2.3,.710, 1.8,3.5,5.3,0.3, 0.4, 1.3,0.7,2.3, 6.6
Alan Anderson, BRK, SF,31,78, 26, 22.7,2.5,6.2, .400, 1.1,3.2,.339, 1.4, 3.0,.464,.487, 1.2,1.5,.780, 0.5,1.7,2.2,1.0, 0.6, 0.1,0.8,1.9, 7.2
James Anderson, PHI, SG,24,80, 62, 28.9,3.9,9.0, .431, 1.4,4.4,.328, 2.4, 4.6,.530,.511, 1.0,1.3,.726, 0.7,3.0,3.8,1.9, 0.9, 0.4,1.3,1.9, 10.1
Ryan Anderson, NOP, PF,25,22, 14, 36.1,7.0,16.1, .438, 3.0,7.5,.409, 4.0, 8.6,.463,.532, 2.7,2.8,.952, 3.0,3.5,6.5,0.8, 0.5, 0.3,0.9,2.1, 19.8
Giannis Antetokounmpo, MIL, SF,19,77, 23, 24.6,2.2,5.4, .414, 0.5,1.5,.347, 1.7, 3.9,.440,.463, 1.8,2.6,.683, 1.0,3.4,4.4,1.9, 0.8, 0.8,1.6,2.2, 6.8
Carmelo Anthony, NYK, PF,29,77, 77, 38.7,9.6,21.3, .452, 2.2,5.4,.402, 7.5, 15.9,.469,.503, 6.0,7.0,.848, 1.9,6.2,8.1,3.1, 1.2, 0.7,2.6,2.9, 27.4
Joel Anthony, TOT, C,31,33, 0, 5.6,0.4,1.0, .375, 0.0,0.0,, 0.4, 1.0,.375,.375, 0.1,0.2,.500, 0.5,0.7,1.2,0.1, 0.1, 0.4,0.1,0.5, 0.8
Joel Anthony, MIA, C,31,12, 0, 3.1,0.2,0.5, .333, 0.0,0.0,, 0.2, 0.5,.333,.333, 0.2,0.2,1.000, 0.2,0.4,0.6,0.0, 0.0, 0.3,0.1,0.3, 0.5
Joel Anthony, BOS, C,31,21, 0, 7.1,0.5,1.2, .385, 0.0,0.0,, 0.5, 1.2,.385,.385, 0.1,0.3,.333, 0.6,0.9,1.5,0.1, 0.1, 0.4,0.1,0.6, 1.0
Pero Antić, ATL, C,31,50, 26, 18.5,2.5,5.9, .418, 1.1,3.4,.327, 1.3, 2.5,.545,.514, 1.0,1.3,.758, 1.1,3.0,4.2,1.2, 0.4, 0.2,1.1,2.5, 7.0
Trevor Ariza, WAS, SF,28,77, 77, 35.4,5.1,11.1, .456, 2.3,5.7,.407, 2.7, 5.3,.509,.562, 1.9,2.5,.772, 1.3,4.9,6.2,2.5, 1.6, 0.3,1.7,2.3, 14.4
Hilton Armstrong, GSW, C,29,15, 1, 6.5,0.6,1.3, .474, 0.0,0.0,, 0.6, 1.3,.474,.474, 0.5,1.1,.438, 1.3,1.9,3.1,0.3, 0.3, 0.3,0.4,0.7, 1.7
Darrell Arthur, DEN, SF,25,68, 1, 17.1,2.4,6.0, .395, 0.4,0.9,.375, 2.0, 5.1,.399,.424, 0.8,0.9,.855, 0.8,2.3,3.1,0.9, 0.6, 0.7,0.9,2.7, 5.9
Ömer Aşık, HOU, C,27,48, 19, 20.2,2.1,4.0, .532, 0.0,0.0,, 2.1, 4.0,.532,.532, 1.6,2.6,.619, 2.1,5.8,7.9,0.5, 0.3, 0.8,1.2,1.9, 5.8
D.J. Augustin, TOT, PG,26,71, 9, 27.3,4.2,10.1, .415, 1.9,4.7,.401, 2.3, 5.4,.427,.508, 2.8,3.2,.885, 0.2,1.6,1.8,4.4, 0.7, 0.0,1.8,2.1, 13.1
D.J. Augustin, TOR, PG,26,10, 0, 8.2,0.7,2.4, .292, 0.1,1.1,.091, 0.6, 1.3,.462,.313, 0.6,0.6,1.000, 0.0,0.4,0.4,1.0, 0.1, 0.0,0.9,0.7, 2.1
D.J. Augustin, CHI, PG,26,61, 9, 30.4,4.8,11.4, .419, 2.2,5.3,.411, 2.6, 6.1,.426,.514, 3.2,3.6,.882, 0.2,1.8,2.1,5.0, 0.9, 0.0,1.9,2.3, 14.9
Gustavo Ayón, ATL, C,28,26, 14, 16.5,2.0,3.9, .510, 0.0,0.0,, 2.0, 3.9,.510,.510, 0.3,0.8,.400, 1.6,3.2,4.8,1.1, 1.0, 0.4,1.1,1.8, 4.3
Jeff Ayres, SAS, PF,26,73, 10, 13.0,1.4,2.4, .580, 0.0,0.0,, 1.4, 2.4,.580,.580, 0.5,0.8,.691, 1.2,2.3,3.5,0.8, 0.2, 0.3,0.9,2.0, 3.3
Chris Babb, BOS, SG,23,14, 0, 9.4,0.6,2.1, .267, 0.4,1.9,.222, 0.1, 0.2,.667,.367, 0.0,0.0,, 0.3,0.9,1.2,0.2, 0.4, 0.0,0.2,0.9, 1.6
Luke Babbitt, NOP, PF,24,27, 2, 17.5,2.2,5.7, .390, 1.3,3.5,.379, 0.9, 2.2,.407,.506, 0.5,0.7,.778, 0.7,2.6,3.3,1.1, 0.3, 0.4,0.6,1.9, 6.3
Leandro Barbosa, PHO, PG,31,20, 0, 18.4,2.8,6.6, .427, 0.4,1.3,.280, 2.5, 5.3,.462,.454, 1.6,2.0,.795, 0.3,1.6,1.9,1.6, 0.4, 0.2,1.0,1.5, 7.5
J.J. Barea, MIN, PG,29,79, 1, 18.6,3.2,8.3, .387, 0.9,2.9,.316, 2.3, 5.4,.426,.443, 1.0,1.3,.790, 0.2,1.7,1.9,3.8, 0.3, 0.0,1.6,1.6, 8.4
Andrea Bargnani, NYK, C,28,42, 39, 29.9,5.3,12.0, .442, 0.7,2.6,.278, 4.6, 9.4,.487,.472, 2.0,2.4,.824, 1.6,3.6,5.3,1.1, 0.3, 1.2,1.4,2.4, 13.3
Harrison Barnes, GSW, SF,21,78, 24, 28.3,3.5,8.7, .399, 0.8,2.4,.347, 2.6, 6.3,.419,.448, 1.7,2.3,.718, 0.8,3.1,4.0,1.5, 0.8, 0.3,1.1,2.0, 9.5
Matt Barnes, LAC, SF,33,63, 40, 27.5,3.7,8.4, .438, 1.5,4.5,.343, 2.1, 3.9,.549,.530, 1.0,1.4,.733, 1.0,3.7,4.6,2.0, 0.9, 0.4,1.3,2.9, 9.9
Will Barton, POR, SG,23,41, 0, 9.4,1.6,3.8, .417, 0.2,0.8,.303, 1.3, 3.0,.447,.449, 0.6,0.8,.813, 0.4,1.4,1.8,0.8, 0.2, 0.2,0.4,0.8, 4.0
Brandon Bass, BOS, PF,28,82, 73, 27.6,4.3,8.8, .486, 0.0,0.1,.333, 4.3, 8.8,.487,.487, 2.5,2.9,.858, 2.0,3.8,5.7,1.1, 0.4, 0.9,1.2,2.3, 11.1
Shane Battier, MIA, SF,35,73, 56, 20.1,1.4,3.8, .382, 1.0,2.9,.348, 0.4, 0.9,.492,.515, 0.2,0.3,.652, 0.5,1.4,1.9,0.9, 0.7, 0.5,0.3,1.7, 4.1
Nicolas Batum, POR, SF,25,82, 82, 36.0,4.6,10.0, .465, 1.8,4.9,.361, 2.9, 5.1,.566,.554, 2.0,2.5,.803, 1.4,6.0,7.5,5.1, 0.9, 0.7,2.5,1.9, 13.0
Jerryd Bayless, TOT, PG,25,72, 19, 23.4,3.4,8.6, .402, 1.1,2.9,.358, 2.4, 5.6,.425,.464, 1.3,1.6,.797, 0.3,1.7,2.0,2.7, 0.8, 0.1,1.1,2.2, 9.3
Jerryd Bayless, MEM, PG,25,31, 5, 21.0,2.9,7.7, .377, 0.8,2.7,.301, 2.1, 5.0,.417,.429, 1.5,1.8,.789, 0.3,1.6,1.9,2.1, 0.6, 0.2,0.7,2.3, 8.1
Jerryd Bayless, BOS, PG,25,41, 14, 25.3,3.9,9.2, .418, 1.2,3.1,.395, 2.6, 6.1,.430,.485, 1.2,1.5,.803, 0.3,1.8,2.1,3.1, 1.0, 0.1,1.5,2.2, 10.1
Aron Baynes, SAS, C,27,53, 4, 9.3,1.3,3.1, .436, 0.0,0.0,, 1.3, 3.1,.436,.436, 0.4,0.4,.905, 1.1,1.7,2.7,0.6, 0.0, 0.1,0.7,1.5, 3.0
Kent Bazemore, TOT, SG,24,67, 15, 13.6,2.2,5.1, .429, 0.6,1.9,.336, 1.6, 3.2,.484,.491, 1.0,1.6,.606, 0.1,1.6,1.7,1.4, 0.6, 0.2,1.2,1.5, 6.0
Kent Bazemore, GSW, SG,24,44, 0, 6.1,0.8,2.2, .371, 0.2,0.9,.256, 0.6, 1.3,.448,.423, 0.4,0.8,.528, 0.1,0.8,0.9,0.5, 0.3, 0.1,0.6,1.0, 2.3
Kent Bazemore, LAL, SG,24,23, 15, 28.0,4.8,10.7, .451, 1.4,3.9,.371, 3.4, 6.8,.497,.518, 2.0,3.2,.644, 0.2,3.1,3.3,3.1, 1.3, 0.3,2.2,2.6, 13.1
Bradley Beal, WAS, SG,20,73, 73, 34.7,6.6,15.7, .419, 1.9,4.7,.402, 4.7, 11.0,.426,.479, 2.0,2.6,.788, 0.7,3.0,3.7,3.3, 1.0, 0.2,1.8,2.1, 17.1
Michael Beasley, MIA, SF,25,55, 2, 15.1,3.2,6.5, .499, 0.4,1.0,.389, 2.8, 5.5,.518,.528, 1.1,1.4,.772, 0.6,2.6,3.1,0.8, 0.4, 0.4,1.0,1.7, 7.9
Marco Belinelli, SAS, SF,27,80, 25, 25.2,4.2,8.7, .485, 1.6,3.7,.430, 2.6, 5.0,.525,.576, 1.4,1.6,.847, 0.2,2.6,2.8,2.2, 0.6, 0.1,1.2,1.6, 11.4
Anthony Bennett, CLE, PF,20,52, 0, 12.8,1.5,4.3, .356, 0.3,1.0,.245, 1.3, 3.3,.390,.384, 0.8,1.3,.638, 0.9,2.0,3.0,0.3, 0.4, 0.2,0.9,1.8, 4.2
Patrick Beverley, HOU, PG,25,56, 55, 31.3,3.6,8.6, .414, 1.6,4.6,.361, 1.9, 4.0,.473,.509, 1.5,1.8,.814, 1.3,2.2,3.5,2.7, 1.4, 0.4,1.2,3.1, 10.2
Andris Biedriņš, UTA, C,27,6, 0, 7.5,0.2,0.2, 1.000, 0.0,0.0,, 0.2, 0.2,1.000,1.000, 0.2,1.0,.167, 0.3,2.5,2.8,0.0, 0.0, 0.0,0.3,1.0, 0.5
Chauncey Billups, DET, SG,37,19, 7, 16.3,1.3,4.2, .304, 0.7,2.5,.292, 0.5, 1.6,.323,.392, 0.5,0.6,.833, 0.2,1.3,1.5,2.2, 0.4, 0.1,1.3,1.3, 3.8
Bismack Biyombo, CHA, C,21,77, 9, 13.9,1.1,1.9, .611, 0.0,0.0,, 1.1, 1.9,.611,.611, 0.6,1.2,.517, 1.4,3.4,4.8,0.1, 0.1, 1.1,0.5,1.6, 2.9
DeJuan Blair, DAL, PF,24,78, 13, 15.6,2.7,5.0, .534, 0.0,0.0,.000, 2.7, 5.0,.537,.534, 1.0,1.6,.636, 1.8,2.9,4.7,0.9, 0.8, 0.3,1.0,2.5, 6.4
Steve Blake, TOT, PG,33,55, 28, 27.2,2.4,6.4, .377, 1.4,3.8,.376, 1.0, 2.6,.378,.489, 0.6,0.8,.767, 0.2,2.7,2.9,5.6, 1.0, 0.1,1.9,1.5, 6.9
Steve Blake, LAL, PG,33,27, 27, 33.0,3.3,8.6, .378, 1.9,4.9,.397, 1.3, 3.8,.353,.489, 1.0,1.3,.800, 0.3,3.5,3.8,7.6, 1.3, 0.1,2.6,1.8, 9.5
Steve Blake, GSW, PG,33,28, 1, 21.7,1.6,4.3, .375, 1.0,2.8,.342, 0.6, 1.5,.439,.488, 0.2,0.3,.625, 0.2,1.8,2.0,3.6, 0.7, 0.2,1.1,1.3, 4.4
Andray Blatche, BRK, PF,27,73, 7, 22.2,4.4,9.2, .476, 0.2,0.7,.278, 4.2, 8.5,.494,.487, 2.2,3.0,.742, 1.6,3.7,5.3,1.5, 1.0, 0.5,1.5,2.3, 11.2
Eric Bledsoe, PHO, PG,24,43, 40, 32.9,6.2,12.9, .477, 1.2,3.3,.357, 5.0, 9.7,.517,.522, 4.3,5.5,.772, 0.6,4.1,4.7,5.5, 1.6, 0.3,3.3,2.3, 17.7
Vander Blue, BOS, SG,21,3, 0, 5.0,0.7,1.3, .500, 0.0,0.3,.000, 0.7, 1.0,.667,.500, 0.3,1.7,.200, 0.0,1.0,1.0,0.3, 0.0, 0.0,0.7,0.3, 1.7
Keith Bogans, BOS, SG,33,6, 0, 9.2,0.5,1.0, .500, 0.5,1.0,.500, 0.0, 0.0,,.750, 0.5,0.5,1.000, 0.0,0.5,0.5,0.5, 0.2, 0.0,0.2,0.3, 2.0
Andrew Bogut, GSW, C,29,67, 67, 26.4,3.5,5.6, .627, 0.0,0.0,, 3.5, 5.6,.627,.627, 0.3,1.0,.344, 2.7,7.3,10.0,1.7, 0.7, 1.8,1.4,3.1, 7.3
Matt Bonner, SAS, PF,33,61, 0, 11.3,1.2,2.7, .445, 0.7,1.6,.429, 0.5, 1.1,.470,.573, 0.1,0.2,.750, 0.3,1.9,2.1,0.5, 0.2, 0.2,0.3,0.8, 3.2
Trevor Booker, WAS, PF,26,72, 45, 21.6,3.1,5.6, .551, 0.0,0.0,.000, 3.1, 5.6,.554,.551, 0.7,1.1,.618, 2.1,3.2,5.3,0.9, 0.6, 0.6,0.8,1.8, 6.8
Carlos Boozer, CHI, PF,32,76, 76, 28.2,5.9,12.9, .456, 0.0,0.0,.000, 5.9, 12.9,.457,.456, 1.9,2.5,.767, 1.8,6.5,8.3,1.6, 0.7, 0.3,2.0,2.8, 13.7
Chris Bosh, MIA, C,29,79, 79, 32.0,6.2,12.1, .516, 0.9,2.8,.339, 5.3, 9.3,.569,.555, 2.8,3.4,.820, 1.2,5.4,6.6,1.1, 1.0, 1.0,1.6,2.4, 16.2
Avery Bradley, BOS, SG,23,60, 58, 30.9,6.0,13.8, .438, 1.3,3.3,.395, 4.7, 10.4,.451,.485, 1.5,1.9,.804, 0.8,3.0,3.8,1.4, 1.1, 0.2,1.6,2.4, 14.9
Elton Brand, ATL, C,34,73, 15, 19.4,2.5,4.5, .539, 0.0,0.0,.000, 2.5, 4.5,.542,.539, 0.8,1.3,.649, 1.3,3.6,4.9,1.0, 0.5, 1.2,0.8,2.6, 5.7
Corey Brewer, MIN, SF,27,81, 81, 32.2,4.8,10.0, .481, 0.7,2.6,.280, 4.1, 7.4,.552,.517, 2.0,2.8,.718, 0.8,1.8,2.6,1.7, 1.9, 0.4,1.3,2.6, 12.3
Ronnie Brewer, TOT, SF,28,24, 3, 6.7,0.1,0.6, .200, 0.0,0.3,.125, 0.1, 0.3,.286,.233, 0.0,0.1,.000, 0.1,0.5,0.6,0.4, 0.3, 0.0,0.1,0.2, 0.3
Ronnie Brewer, HOU, SF,28,23, 3, 6.9,0.1,0.7, .200, 0.0,0.3,.125, 0.1, 0.3,.286,.233, 0.0,0.1,.000, 0.1,0.5,0.6,0.4, 0.3, 0.0,0.1,0.2, 0.3
Ronnie Brewer, CHI, SF,28,1, 0, 2.0,0.0,0.0, , 0.0,0.0,, 0.0, 0.0,,, 0.0,0.0,, 0.0,0.0,0.0,0.0, 0.0, 0.0,0.0,0.0, 0.0
Aaron Brooks, TOT, PG,29,72, 12, 21.6,3.2,8.1, .401, 1.3,3.4,.387, 1.9, 4.6,.411,.484, 1.2,1.3,.874, 0.6,1.3,1.9,3.2, 0.7, 0.2,1.6,2.0, 9.0
Aaron Brooks, HOU, PG,29,43, 0, 16.7,2.4,6.1, .395, 1.3,3.1,.409, 1.2, 3.0,.382,.498, 0.9,1.0,.841, 0.5,0.9,1.4,1.9, 0.6, 0.1,1.2,1.8, 7.0
Aaron Brooks, DEN, PG,29,29, 12, 29.0,4.4,11.0, .406, 1.4,4.0,.362, 3.0, 7.0,.431,.472, 1.6,1.8,.902, 0.7,2.0,2.7,5.2, 0.9, 0.2,2.3,2.4, 11.9
MarShon Brooks, TOT, SG,25,35, 0, 9.0,1.6,3.6, .456, 0.4,0.7,.520, 1.3, 2.9,.440,.508, 0.9,1.3,.727, 0.3,1.3,1.5,0.7, 0.4, 0.1,0.7,0.6, 4.5
MarShon Brooks, BOS, SG,25,10, 0, 7.3,0.9,2.4, .375, 0.2,0.4,.500, 0.7, 2.0,.350,.417, 1.1,1.4,.786, 0.1,1.8,1.9,0.4, 0.1, 0.1,0.7,0.5, 3.1
MarShon Brooks, GSW, SG,25,7, 0, 2.1,0.7,1.9, .385, 0.0,0.3,.000, 0.7, 1.6,.455,.385, 0.4,0.6,.750, 0.1,0.6,0.7,0.0, 0.1, 0.0,0.0,0.0, 1.9
MarShon Brooks, LAL, SG,25,18, 0, 12.7,2.4,4.9, .489, 0.6,1.1,.579, 1.8, 3.8,.464,.551, 1.0,1.4,.692, 0.4,1.2,1.7,1.2, 0.7, 0.2,0.9,0.9, 6.4
Lorenzo Brown, PHI, PG,23,26, 0, 8.6,1.0,3.3, .302, 0.1,1.2,.100, 0.9, 2.2,.411,.320, 0.3,0.5,.692, 0.3,0.8,1.1,1.6, 0.5, 0.1,0.6,0.7, 2.5
Shannon Brown, TOT, SG,28,29, 1, 8.7,0.8,2.3, .364, 0.0,0.1,.000, 0.8, 2.2,.375,.364, 0.5,0.7,.714, 0.2,0.7,1.0,0.3, 0.4, 0.0,0.6,0.8, 2.2
Shannon Brown, SAS, SG,28,10, 1, 10.3,0.8,2.8, .286, 0.0,0.2,.000, 0.8, 2.6,.308,.286, 0.7,0.9,.778, 0.1,1.2,1.3,0.5, 0.1, 0.0,0.8,1.2, 2.3
Shannon Brown, NYK, SG,28,19, 0, 7.8,0.8,2.0, .421, 0.0,0.0,, 0.8, 2.0,.421,.421, 0.4,0.6,.667, 0.3,0.5,0.8,0.2, 0.6, 0.0,0.5,0.6, 2.1
Kobe Bryant*, LAL, SG,35,6, 6, 29.5,5.2,12.2, .425, 0.5,2.7,.188, 4.7, 9.5,.491,.445, 3.0,3.5,.857, 0.3,4.0,4.3,6.3, 1.2, 0.2,5.7,1.5, 13.8
Chase Budinger, MIN, SF,25,41, 8, 18.3,2.4,6.2, .394, 1.0,2.9,.350, 1.4, 3.3,.433,.476, 0.8,1.0,.821, 0.5,2.0,2.5,0.8, 0.5, 0.0,0.6,1.4, 6.7
Reggie Bullock, LAC, SF,22,43, 0, 9.2,1.0,2.8, .355, 0.5,1.7,.301, 0.5, 1.1,.438,.446, 0.2,0.2,.778, 0.3,1.0,1.3,0.3, 0.2, 0.0,0.3,0.6, 2.7
Trey Burke, UTA, PG,21,70, 68, 32.3,4.9,12.8, .380, 1.6,4.8,.330, 3.3, 8.0,.410,.442, 1.5,1.6,.903, 0.5,2.4,3.0,5.7, 0.6, 0.1,1.9,2.1, 12.8
Alec Burks, UTA, SG,22,78, 12, 28.1,4.9,10.7, .457, 0.6,1.8,.350, 4.2, 8.8,.480,.487, 3.6,4.8,.748, 0.8,2.5,3.3,2.7, 0.9, 0.2,1.9,2.4, 14.0
Caron Butler, TOT, SF,33,56, 13, 25.3,3.8,9.6, .394, 1.8,4.4,.394, 2.1, 5.2,.395,.485, 1.1,1.3,.840, 0.4,3.7,4.1,1.5, 0.8, 0.3,1.1,2.1, 10.5
Caron Butler, MIL, SF,33,34, 13, 24.1,4.0,10.4, .387, 1.6,4.3,.361, 2.5, 6.1,.406,.462, 1.4,1.6,.839, 0.5,4.2,4.6,1.6, 0.7, 0.3,1.5,1.9, 11.0
Caron Butler, OKC, SF,33,22, 0, 27.2,3.5,8.5, .409, 2.0,4.6,.441, 1.4, 3.8,.369,.530, 0.7,0.9,.842, 0.2,3.0,3.2,1.2, 1.1, 0.3,0.4,2.5, 9.7
Jimmy Butler, CHI, SG,24,67, 67, 38.7,4.1,10.3, .397, 1.0,3.6,.283, 3.1, 6.8,.457,.446, 3.9,5.0,.769, 1.3,3.6,4.9,2.6, 1.9, 0.5,1.5,1.6, 13.1
Rasual Butler, IND, SG,34,50, 2, 7.6,1.0,2.2, .464, 0.5,1.2,.419, 0.5, 1.0,.521,.582, 0.2,0.3,.571, 0.1,0.7,0.8,0.3, 0.1, 0.2,0.2,0.6, 2.7
Dwight Buycks, TOR, PG,24,14, 0, 10.4,1.1,3.4, .313, 0.4,1.2,.294, 0.7, 2.2,.323,.365, 0.6,0.6,.889, 0.3,1.4,1.6,0.7, 0.6, 0.0,0.7,0.8, 3.1
Andrew Bynum, TOT, C,26,26, 19, 19.8,3.6,8.7, .418, 0.0,0.0,, 3.6, 8.7,.418,.418, 1.4,1.9,.755, 2.0,3.5,5.6,1.1, 0.2, 1.1,1.3,1.2, 8.7
Andrew Bynum, CLE, C,26,24, 19, 20.0,3.5,8.5, .419, 0.0,0.0,, 3.5, 8.5,.419,.419, 1.3,1.8,.762, 2.0,3.3,5.3,1.1, 0.3, 1.2,1.3,1.2, 8.4
Andrew Bynum, IND, C,26,2, 0, 18.0,4.5,11.0, .409, 0.0,0.0,, 4.5, 11.0,.409,.409, 2.5,3.5,.714, 3.0,6.5,9.5,1.0, 0.0, 0.5,2.0,1.5, 11.5
Will Bynum, DET, PG,31,56, 3, 18.8,3.3,7.7, .428, 0.4,1.1,.323, 2.9, 6.6,.446,.451, 1.7,2.2,.802, 0.4,1.3,1.8,3.9, 0.7, 0.1,1.8,2.2, 8.7
Nick Calathes, MEM, SG,24,71, 7, 16.5,2.0,4.4, .457, 0.3,0.9,.311, 1.7, 3.5,.492,.487, 0.6,1.0,.611, 0.3,1.6,1.9,2.9, 0.9, 0.1,1.4,1.6, 4.9
José Calderón, DAL, PG,32,81, 81, 30.5,4.2,9.2, .456, 2.4,5.2,.449, 1.9, 4.0,.464,.584, 0.6,0.8,.825, 0.4,2.0,2.4,4.7, 0.9, 0.1,1.3,1.7, 11.4
Kentavious Caldwell-Pope, DET, SG,20,80, 41, 19.8,2.3,5.8, .396, 0.7,2.3,.319, 1.5, 3.4,.447,.460, 0.6,0.8,.770, 0.5,1.5,2.0,0.7, 0.9, 0.2,0.4,1.8, 5.9
Isaiah Canaan, HOU, PG,22,22, 0, 11.5,1.4,4.0, .356, 0.8,2.5,.327, 0.6, 1.5,.406,.460, 1.0,1.3,.724, 0.3,0.8,1.1,1.0, 0.4, 0.2,1.0,1.1, 4.6
DeMarre Carroll, ATL, SF,27,73, 73, 32.1,4.1,8.8, .470, 1.3,3.7,.362, 2.8, 5.1,.548,.546, 1.5,1.9,.773, 1.5,4.1,5.5,1.8, 1.5, 0.3,1.1,2.6, 11.1
Vince Carter, DAL, SG,37,81, 0, 24.4,4.1,10.0, .407, 1.8,4.6,.394, 2.3, 5.4,.418,.497, 2.0,2.4,.821, 0.8,2.7,3.5,2.6, 0.8, 0.4,1.3,2.6, 11.9
